acceleration,pas_du_temps
-0.360393E-04,0
-0.358647E-04,0.01
-0.355591E-04,0.02
-0.353648E-04,0.03
-0.351443E-04,0.04
-0.346772E-04,0.05
-0.346627E-04,0.060000000000000005
-0.342872E-04,0.07
-0.338565E-04,0.08
-0.341301E-04,0.09
-0.336549E-04,0.09999999999999999
-0.340486E-04,0.10999999999999999
-0.335334E-04,0.11999999999999998
-0.328117E-04,0.12999999999999998
-0.320899E-04,0.13999999999999999
-0.322674E-04,0.15
-0.312146E-04,0.16
-0.313084E-04,0.17
-0.330707E-04,0.18000000000000002
-0.318225E-04,0.19000000000000003
-0.323344E-04,0.20000000000000004
-0.310829E-04,0.21000000000000005
-0.304775E-04,0.22000000000000006
-0.290893E-04,0.23000000000000007
-0.266649E-04,0.24000000000000007
-0.293483E-04,0.25000000000000006
-0.278233E-04,0.26000000000000006
-0.340704E-04,0.2700000000000001
-0.335654E-04,0.2800000000000001
-0.269851E-04,0.2900000000000001
-0.314205E-04,0.3000000000000001
-0.262648E-04,0.3100000000000001
-0.240689E-04,0.3200000000000001
-0.252447E-04,0.3300000000000001
-0.235566E-04,0.34000000000000014
-0.299769E-04,0.35000000000000014
-0.300352E-04,0.36000000000000015
-0.302534E-04,0.37000000000000016
-0.284577E-04,0.38000000000000017
-0.207037E-04,0.3900000000000002
-0.216787E-04,0.4000000000000002
-0.245840E-04,0.4100000000000002
-0.250438E-04,0.4200000000000002
-0.264576E-04,0.4300000000000002
-0.267159E-04,0.4400000000000002
-0.350963E-04,0.45000000000000023
-0.290602E-04,0.46000000000000024
-0.155473E-04,0.47000000000000025
-0.180997E-04,0.48000000000000026
-0.141663E-04,0.49000000000000027
-0.114229E-04,0.5000000000000002
-0.281856E-04,0.5100000000000002
-0.448268E-04,0.5200000000000002
-0.260377E-04,0.5300000000000002
-0.102649E-04,0.5400000000000003
-0.169239E-04,0.5500000000000003
-0.915315E-05,0.5600000000000003
-0.172775E-04,0.5700000000000003
-0.258893E-04,0.5800000000000003
-0.184518E-04,0.5900000000000003
-0.379136E-04,0.6000000000000003
-0.412576E-04,0.6100000000000003
-0.146305E-04,0.6200000000000003
-0.629516E-05,0.6300000000000003
-0.102926E-04,0.6400000000000003
-0.238550E-04,0.6500000000000004
-0.333534E-04,0.6600000000000004
-0.364744E-04,0.6700000000000004
-0.252767E-04,0.6800000000000004
 0.672226E-05,0.6900000000000004
-0.142099E-05,0.7000000000000004
-0.316664E-04,0.7100000000000004
-0.282764E-04,0.7200000000000004
-0.304586E-04,0.7300000000000004
-0.265019E-04,0.7400000000000004
-0.126718E-04,0.7500000000000004
-0.696427E-05,0.7600000000000005
 0.563305E-05,0.7700000000000005
 0.244763E-05,0.7800000000000005
-0.969740E-05,0.7900000000000005
-0.425222E-04,0.8000000000000005
-0.518296E-04,0.8100000000000005
-0.130996E-04,0.8200000000000005
-0.992150E-05,0.8300000000000005
-0.811997E-05,0.8400000000000005
-0.231230E-05,0.8500000000000005
 0.693399E-05,0.8600000000000005
 0.834334E-05,0.8700000000000006
-0.155756E-04,0.8800000000000006
-0.466651E-04,0.8900000000000006
-0.197499E-04,0.9000000000000006
-0.410364E-05,0.9100000000000006
-0.354339E-04,0.9200000000000006
 0.171465E-04,0.9300000000000006
 0.146501E-04,0.9400000000000006
 0.429864E-05,0.9500000000000006
-0.479311E-04,0.9600000000000006
-0.849876E-04,0.9700000000000006
