acceleration,pas_du_temps
-0.320142E-07,0
-0.727596E-07,0.025
-0.106229E-06,0.05
-0.280852E-06,0.07500000000000001
-0.222713E-06,0.1
-0.192995E-06,0.125
-0.122964E-06,0.15
-0.503496E-06,0.175
 0.350701E-06,0.19999999999999998
-0.505679E-06,0.22499999999999998
-0.313594E-06,0.24999999999999997
 0.185210E-05,0.27499999999999997
-0.128116E-05,0.3
-0.191794E-05,0.325
 0.734872E-06,0.35000000000000003
 0.742875E-06,0.37500000000000006
-0.351234E-05,0.4000000000000001
-0.476430E-05,0.4250000000000001
 0.181171E-05,0.4500000000000001
 0.777691E-05,0.47500000000000014
 0.283471E-05,0.5000000000000001
-0.143991E-05,0.5250000000000001
 0.524840E-05,0.5500000000000002
-0.401592E-05,0.5750000000000002
-0.465661E-07,0.6000000000000002
-0.187574E-05,0.6250000000000002
-0.347209E-05,0.6500000000000002
-0.159271E-05,0.6750000000000003
-0.582077E-07,0.7000000000000003
-0.612927E-05,0.7250000000000003
 0.146902E-05,0.7500000000000003
 0.252912E-04,0.7750000000000004
 0.473956E-05,0.8000000000000004
 0.197469E-05,0.8250000000000004
-0.163505E-04,0.8500000000000004
 0.922737E-05,0.8750000000000004
 0.115208E-04,0.9000000000000005
-0.825094E-06,0.9250000000000005
 0.104708E-04,0.9500000000000005
 0.755044E-05,0.9750000000000005
 0.979708E-05,1.0000000000000004
-0.214030E-04,1.0250000000000004
 0.649961E-05,1.0500000000000003
 0.129065E-04,1.0750000000000002
 0.566797E-06,1.1
-0.850705E-05,1.125
-0.371438E-05,1.15
 0.248132E-04,1.1749999999999998
 0.156091E-04,1.1999999999999997
-0.736618E-05,1.2249999999999996
 0.179316E-04,1.2499999999999996
 0.320484E-04,1.2749999999999995
-0.318942E-04,1.2999999999999994
-0.223982E-04,1.3249999999999993
 0.256863E-04,1.3499999999999992
 0.236738E-04,1.3749999999999991
-0.477397E-04,1.399999999999999
 0.200431E-04,1.424999999999999
 0.826196E-04,1.4499999999999988
-0.973339E-04,1.4749999999999988
-0.273540E-04,1.4999999999999987
 0.411341E-04,1.5249999999999986
 0.437019E-04,1.5499999999999985
 0.893597E-05,1.5749999999999984
-0.645165E-04,1.5999999999999983
 0.574197E-04,1.6249999999999982
 0.384935E-04,1.6499999999999981
-0.321815E-04,1.674999999999998
 0.333719E-04,1.699999999999998
 0.104163E-04,1.7249999999999979
-0.637519E-05,1.7499999999999978
 0.830114E-05,1.7749999999999977
-0.441483E-04,1.7999999999999976
 0.401647E-04,1.8249999999999975
 0.140753E-05,1.8499999999999974
-0.306412E-04,1.8749999999999973
 0.271568E-04,1.8999999999999972
 0.824810E-04,1.9249999999999972
-0.757609E-04,1.949999999999997
 0.152424E-04,1.974999999999997
 0.919332E-04,1.999999999999997
-0.229047E-05,2.024999999999997
 0.575434E-04,2.0499999999999967
-0.157605E-03,2.0749999999999966
 0.139732E-03,2.0999999999999965
-0.151424E-04,2.1249999999999964
-0.282664E-04,2.1499999999999964
 0.407745E-04,2.1749999999999963
-0.858192E-04,2.199999999999996
 0.176543E-03,2.224999999999996
-0.104396E-03,2.249999999999996
 0.476663E-04,2.274999999999996
-0.298807E-04,2.299999999999996
-0.555841E-04,2.3249999999999957
 0.928922E-04,2.3499999999999956
 0.257920E-04,2.3749999999999956
 0.277774E-04,2.3999999999999955
-0.593778E-04,2.4249999999999954
-0.134675E-03,2.4499999999999953
-0.606728E-04,2.474999999999995
 0.182215E-03,2.499999999999995
-0.639619E-04,2.524999999999995
 0.930610E-04,2.549999999999995
 0.784104E-04,2.574999999999995
-0.316242E-04,2.5999999999999948
 0.197950E-04,2.6249999999999947
-0.781391E-04,2.6499999999999946
 0.750972E-04,2.6749999999999945
-0.567685E-04,2.6999999999999944
 0.452666E-04,2.7249999999999943
-0.695654E-04,2.7499999999999942
 0.209438E-05,2.774999999999994
 0.110139E-03,2.799999999999994
-0.188403E-03,2.824999999999994
 0.134911E-04,2.849999999999994
-0.458531E-05,2.874999999999994
 0.631990E-05,2.8999999999999937
 0.152658E-03,2.9249999999999936
-0.141975E-03,2.9499999999999935
 0.910659E-05,2.9749999999999934
 0.144956E-03,2.9999999999999933
-0.837375E-04,3.0249999999999932
 0.335742E-04,3.049999999999993
-0.191905E-03,3.074999999999993
 0.131059E-03,3.099999999999993
 0.182468E-03,3.124999999999993
-0.451942E-03,3.149999999999993
 0.833112E-04,3.1749999999999927
 0.167875E-03,3.1999999999999926
-0.259885E-03,3.2249999999999925
-0.411135E-04,3.2499999999999925
 0.180724E-03,3.2749999999999924
 0.149286E-03,3.2999999999999923
-0.103423E-03,3.324999999999992
-0.129546E-03,3.349999999999992
 0.296536E-03,3.374999999999992
 0.108919E-03,3.399999999999992
-0.127871E-03,3.424999999999992
-0.248199E-03,3.4499999999999917
 0.578482E-04,3.4749999999999917
-0.971404E-05,3.4999999999999916
-0.267912E-03,3.5249999999999915
 0.278551E-03,3.5499999999999914
-0.157132E-04,3.5749999999999913
 0.267821E-04,3.599999999999991
-0.995526E-04,3.624999999999991
 0.506843E-05,3.649999999999991
 0.321568E-03,3.674999999999991
 0.509346E-04,3.699999999999991
-0.326766E-03,3.7249999999999908
 0.847776E-04,3.7499999999999907
-0.615897E-04,3.7749999999999906
-0.395013E-03,3.7999999999999905
 0.314075E-03,3.8249999999999904
-0.127679E-03,3.8499999999999903
 0.387990E-04,3.8749999999999902
-0.872416E-04,3.89999999999999
 0.167732E-03,3.92499999999999
 0.147196E-03,3.94999999999999
-0.258154E-03,3.97499999999999
-0.313928E-04,3.99999999999999
-0.770306E-04,4.02499999999999
 0.327288E-03,4.04999999999999
-0.296719E-03,4.07499999999999
-0.143397E-03,4.099999999999991
 0.435585E-03,4.124999999999991
-0.444823E-04,4.1499999999999915
-0.357051E-03,4.174999999999992
 0.872109E-04,4.199999999999992
-0.548127E-04,4.2249999999999925
-0.117232E-03,4.249999999999993
 0.458400E-04,4.274999999999993
-0.199929E-03,4.299999999999994
 0.766716E-04,4.324999999999994
 0.264270E-03,4.349999999999994
 0.465487E-04,4.374999999999995
 0.215579E-04,4.399999999999995
 0.867833E-04,4.424999999999995
-0.377531E-03,4.449999999999996
 0.176330E-03,4.474999999999996
-0.741857E-04,4.4999999999999964
-0.330303E-03,4.524999999999997
 0.151049E-04,4.549999999999997
-0.776985E-04,4.5749999999999975
 0.118885E-03,4.599999999999998
 0.232512E-03,4.624999999999998
 0.364760E-03,4.649999999999999
-0.330071E-03,4.674999999999999
-0.357650E-04,4.699999999999999
-0.143336E-05,4.725
-0.114316E-03,4.75
-0.177970E-05,4.775
-0.140548E-03,4.800000000000001
 0.231886E-03,4.825000000000001
-0.159349E-03,4.850000000000001
 0.923908E-04,4.875000000000002
