acceleration,pas_du_temps
-0.171131E-05,0
-0.179280E-05,0.025
-0.192667E-05,0.05
-0.198343E-05,0.07500000000000001
-0.208947E-05,0.1
-0.225555E-05,0.125
-0.231285E-05,0.15
-0.225264E-05,0.175
-0.259752E-05,0.19999999999999998
-0.259497E-05,0.22499999999999998
-0.232540E-05,0.24999999999999997
-0.260334E-05,0.27499999999999997
-0.296277E-05,0.3
-0.271248E-05,0.325
-0.342188E-05,0.35000000000000003
-0.320433E-05,0.37500000000000006
-0.201908E-05,0.4000000000000001
-0.217042E-05,0.4250000000000001
-0.326254E-05,0.4500000000000001
-0.252603E-05,0.47500000000000014
-0.191794E-05,0.5000000000000001
-0.390428E-05,0.5250000000000001
-0.302607E-05,0.5500000000000002
-0.288128E-06,0.5750000000000002
-0.206346E-05,0.6000000000000002
-0.386353E-05,0.6250000000000002
 0.349246E-07,0.6500000000000002
-0.226137E-05,0.6750000000000003
-0.568252E-05,0.7000000000000003
-0.108848E-05,0.7250000000000003
 0.560249E-07,0.7500000000000003
-0.562759E-05,0.7750000000000004
-0.934233E-06,0.8000000000000004
 0.236614E-05,0.8250000000000004
-0.525615E-05,0.8500000000000004
-0.119035E-05,0.8750000000000004
 0.109721E-05,0.9000000000000005
-0.556538E-05,0.9250000000000005
-0.550572E-05,0.9500000000000005
 0.186265E-05,0.9750000000000005
-0.913860E-06,1.0000000000000004
-0.324653E-05,1.0250000000000004
 0.114960E-05,1.0500000000000003
 0.211003E-07,1.0750000000000002
-0.670552E-05,1.1
 0.215950E-05,1.125
 0.151340E-06,1.15
-0.783766E-05,1.1749999999999998
 0.826549E-05,1.1999999999999997
 0.200234E-05,1.2249999999999996
-0.846630E-05,1.2499999999999996
 0.169548E-05,1.2749999999999995
 0.837645E-05,1.2999999999999994
 0.145810E-05,1.3249999999999993
 0.587897E-05,1.3499999999999992
 0.160362E-05,1.3749999999999991
 0.612490E-05,1.399999999999999
 0.857981E-05,1.424999999999999
-0.148466E-05,1.4499999999999988
 0.186774E-04,1.4749999999999988
 0.124699E-04,1.4999999999999987
 0.237196E-05,1.5249999999999986
 0.180793E-04,1.5499999999999985
 0.239641E-04,1.5749999999999984
 0.215368E-05,1.5999999999999983
 0.173153E-04,1.6249999999999982
 0.286585E-04,1.6499999999999981
 0.363507E-05,1.674999999999998
 0.266675E-04,1.699999999999998
 0.342097E-04,1.7249999999999979
-0.175569E-05,1.7499999999999978
 0.294531E-05,1.7749999999999977
 0.468412E-04,1.7999999999999976
 0.241504E-04,1.8249999999999975
 0.158616E-04,1.8499999999999974
 0.438216E-04,1.8749999999999973
 0.234206E-04,1.8999999999999972
 0.109882E-04,1.9249999999999972
 0.125510E-04,1.949999999999997
 0.216736E-04,1.974999999999997
 0.237953E-04,1.999999999999997
 0.156451E-04,2.024999999999997
 0.241613E-04,2.0499999999999967
 0.341519E-04,2.0749999999999966
 0.209919E-04,2.0999999999999965
 0.198954E-04,2.1249999999999964
 0.145083E-04,2.1499999999999964
 0.183098E-04,2.1749999999999963
 0.231550E-04,2.199999999999996
 0.201340E-04,2.224999999999996
 0.262115E-04,2.249999999999996
 0.283442E-04,2.274999999999996
 0.179018E-04,2.299999999999996
 0.151453E-04,2.3249999999999957
 0.269007E-04,2.3499999999999956
-0.224391E-05,2.3749999999999956
 0.134485E-04,2.3999999999999955
 0.370870E-04,2.4249999999999954
 0.147986E-04,2.4499999999999953
-0.352447E-05,2.474999999999995
 0.328844E-04,2.499999999999995
 0.304779E-04,2.524999999999995
-0.307118E-04,2.549999999999995
-0.411383E-05,2.574999999999995
 0.240347E-04,2.5999999999999948
-0.781438E-05,2.6249999999999947
-0.303757E-04,2.6499999999999946
 0.107626E-04,2.6749999999999945
 0.201313E-04,2.6999999999999944
-0.951695E-06,2.7249999999999943
 0.143198E-04,2.7499999999999942
 0.722794E-05,2.774999999999994
-0.172018E-04,2.799999999999994
 0.158998E-04,2.824999999999994
 0.305634E-04,2.849999999999994
-0.731743E-05,2.874999999999994
-0.278233E-05,2.8999999999999937
 0.482280E-04,2.9249999999999936
 0.151078E-04,2.9499999999999935
