acceleration,pas_du_temps
-0.567044E-04,0
-0.567637E-04,0.01
-0.568834E-04,0.02
-0.568631E-04,0.03
-0.571046E-04,0.04
-0.575295E-04,0.05
-0.569446E-04,0.060000000000000005
-0.577878E-04,0.07
-0.586399E-04,0.08
-0.570086E-04,0.09
-0.567437E-04,0.09999999999999999
-0.589294E-04,0.10999999999999999
-0.592496E-04,0.11999999999999998
-0.572007E-04,0.12999999999999998
-0.573549E-04,0.13999999999999999
-0.588218E-04,0.15
-0.550019E-04,0.16
-0.567263E-04,0.17
-0.628694E-04,0.18000000000000002
-0.588487E-04,0.19000000000000003
-0.527652E-04,0.20000000000000004
-0.589382E-04,0.21000000000000005
-0.673987E-04,0.22000000000000006
-0.536442E-04,0.23000000000000007
-0.485408E-04,0.24000000000000007
-0.641507E-04,0.25000000000000006
-0.580976E-04,0.26000000000000006
-0.523218E-04,0.2700000000000001
-0.559088E-04,0.2800000000000001
-0.600525E-04,0.2900000000000001
-0.604324E-04,0.3000000000000001
-0.542772E-04,0.3100000000000001
-0.678658E-04,0.3200000000000001
-0.685162E-04,0.3300000000000001
-0.549058E-04,0.34000000000000014
-0.577478E-04,0.35000000000000014
-0.527332E-04,0.36000000000000015
-0.555723E-04,0.37000000000000016
-0.802114E-04,0.38000000000000017
-0.715612E-04,0.3900000000000002
-0.469779E-04,0.4000000000000002
-0.661988E-04,0.4100000000000002
-0.900589E-04,0.4200000000000002
-0.736327E-04,0.4300000000000002
-0.534754E-04,0.4400000000000002
-0.686447E-04,0.45000000000000023
-0.547094E-04,0.46000000000000024
-0.366563E-04,0.47000000000000025
-0.637709E-04,0.48000000000000026
-0.769149E-04,0.49000000000000027
-0.916828E-04,0.5000000000000002
-0.678094E-04,0.5100000000000002
-0.536951E-04,0.5200000000000002
-0.768487E-04,0.5300000000000002
-0.231721E-04,0.5400000000000003
-0.471482E-04,0.5500000000000003
-0.968052E-04,0.5600000000000003
-0.380431E-04,0.5700000000000003
-0.571745E-04,0.5800000000000003
-0.109163E-03,0.5900000000000003
-0.811757E-04,0.6000000000000003
-0.196684E-04,0.6100000000000003
-0.111031E-04,0.6200000000000003
-0.811968E-04,0.6300000000000003
-0.956556E-04,0.6400000000000003
-0.815926E-04,0.6500000000000004
-0.838394E-04,0.6600000000000004
-0.577929E-04,0.6700000000000004
-0.174656E-04,0.6800000000000004
 0.243424E-04,0.6900000000000004
-0.550615E-04,0.7000000000000004
-0.136672E-03,0.7100000000000004
-0.909029E-04,0.7200000000000004
-0.104505E-03,0.7300000000000004
-0.921753E-04,0.7400000000000004
-0.396492E-04,0.7500000000000004
-0.391399E-04,0.7600000000000005
-0.794535E-05,0.7700000000000005
-0.482862E-04,0.7800000000000005
-0.135522E-03,0.7900000000000005
-0.162600E-03,0.8000000000000005
-0.964137E-04,0.8100000000000005
 0.610307E-05,0.8200000000000005
-0.358457E-04,0.8300000000000005
-0.950723E-04,0.8400000000000005
-0.986882E-04,0.8500000000000005
-0.126014E-03,0.8600000000000005
-0.921897E-04,0.8700000000000006
-0.428947E-04,0.8800000000000006
 0.969158E-05,0.8900000000000006
-0.228989E-04,0.9000000000000006
-0.130798E-03,0.9100000000000006
-0.794302E-04,0.9200000000000006
-0.752276E-04,0.9300000000000006
-0.165075E-03,0.9400000000000006
-0.995729E-04,0.9500000000000006
-0.816632E-04,0.9600000000000006
-0.107463E-03,0.9700000000000006
 0.960717E-05,0.9800000000000006
-0.238360E-04,0.9900000000000007
-0.217595E-03,1.0000000000000007
-0.243424E-03,1.0100000000000007
-0.463901E-04,1.0200000000000007
 0.107386E-03,1.0300000000000007
-0.660482E-04,1.0400000000000007
-0.147105E-03,1.0500000000000007
