acceleration,pas_du_temps
-0.690961E-04,0
 0.712276E-04,0.025
-0.688393E-04,0.05
 0.719901E-04,0.07500000000000001
-0.686487E-04,0.1
 0.720178E-04,0.125
-0.685701E-04,0.15
 0.738975E-04,0.175
-0.689513E-04,0.19999999999999998
 0.704749E-04,0.22499999999999998
-0.655076E-04,0.24999999999999997
 0.732403E-04,0.27499999999999997
-0.662229E-04,0.3
 0.723685E-04,0.325
-0.737789E-04,0.35000000000000003
 0.790344E-04,0.37500000000000006
-0.651053E-04,0.4000000000000001
 0.671833E-04,0.4250000000000001
-0.648113E-04,0.4500000000000001
 0.744265E-04,0.47500000000000014
-0.671367E-04,0.5000000000000001
 0.787528E-04,0.5250000000000001
-0.618296E-04,0.5500000000000002
 0.685352E-04,0.5750000000000002
-0.688582E-04,0.6000000000000002
 0.763161E-04,0.6250000000000002
-0.785760E-04,0.6500000000000002
 0.789390E-04,0.6750000000000003
-0.703010E-04,0.7000000000000003
 0.685237E-04,0.7250000000000003
-0.677508E-04,0.7500000000000003
 0.947490E-04,0.7750000000000004
-0.563931E-04,0.8000000000000004
 0.639113E-04,0.8250000000000004
-0.790682E-04,0.8500000000000004
 0.567445E-04,0.8750000000000004
-0.468230E-04,0.9000000000000005
 0.633698E-04,0.9250000000000005
-0.749872E-04,0.9500000000000005
 0.805765E-04,0.9750000000000005
-0.759541E-04,1.0000000000000004
 0.972746E-04,1.0250000000000004
-0.612410E-04,1.0500000000000003
 0.906005E-04,1.0750000000000002
-0.111387E-03,1.1
 0.363818E-04,1.125
-0.257016E-04,1.15
 0.708831E-04,1.1749999999999998
-0.100772E-03,1.1999999999999997
 0.839158E-04,1.2249999999999996
-0.398693E-04,1.2499999999999996
 0.980108E-04,1.2749999999999995
-0.739390E-04,1.2999999999999994
 0.431242E-04,1.3249999999999993
-0.210595E-04,1.3499999999999992
 0.583132E-04,1.3749999999999991
-0.135109E-03,1.399999999999999
 0.127452E-03,1.424999999999999
-0.522610E-04,1.4499999999999988
 0.725177E-04,1.4749999999999988
-0.998472E-04,1.4999999999999987
 0.970260E-04,1.5249999999999986
-0.268181E-04,1.5499999999999985
-0.221124E-04,1.5749999999999984
-0.792134E-04,1.5999999999999983
 0.168275E-03,1.6249999999999982
-0.110923E-03,1.6499999999999981
 0.708464E-04,1.674999999999998
 0.368698E-04,1.699999999999998
 0.148831E-04,1.7249999999999979
-0.331456E-04,1.7499999999999978
 0.505162E-04,1.7749999999999977
-0.176411E-03,1.7999999999999976
 0.149294E-03,1.8249999999999975
-0.134894E-03,1.8499999999999974
 0.124781E-03,1.8749999999999973
-0.185824E-04,1.8999999999999972
-0.779484E-04,1.9249999999999972
 0.200755E-04,1.949999999999997
 0.217839E-03,1.974999999999997
-0.118077E-03,1.999999999999997
 0.245491E-05,2.024999999999997
-0.120787E-03,2.0499999999999967
 0.135117E-03,2.0749999999999966
-0.123813E-03,2.0999999999999965
 0.825494E-04,2.1249999999999964
-0.569882E-04,2.1499999999999964
 0.599401E-04,2.1749999999999963
 0.377830E-04,2.199999999999996
-0.104905E-04,2.224999999999996
-0.359520E-04,2.249999999999996
 0.679072E-04,2.274999999999996
-0.146948E-03,2.299999999999996
-0.138579E-04,2.3249999999999957
 0.985165E-06,2.3499999999999956
 0.142313E-03,2.3749999999999956
-0.154904E-03,2.3999999999999955
 0.163135E-03,2.4249999999999954
-0.949076E-04,2.4499999999999953
 0.118420E-04,2.474999999999995
-0.212967E-04,2.499999999999995
 0.599015E-04,2.524999999999995
-0.180800E-03,2.549999999999995
 0.932221E-04,2.574999999999995
-0.112368E-03,2.5999999999999948
 0.147181E-03,2.6249999999999947
-0.933338E-04,2.6499999999999946
-0.905504E-04,2.6749999999999945
 0.427244E-04,2.6999999999999944
 0.190432E-03,2.7249999999999943
-0.127499E-03,2.7499999999999942
-0.154636E-04,2.774999999999994
-0.152490E-03,2.799999999999994
 0.184187E-03,2.824999999999994
-0.345841E-04,2.849999999999994
-0.266026E-03,2.874999999999994
 0.272976E-03,2.8999999999999937
 0.662560E-04,2.9249999999999936
-0.392259E-03,2.9499999999999935
 0.295806E-03,2.9749999999999934
-0.240412E-03,2.9999999999999933
 0.128138E-03,3.0249999999999932
-0.655389E-04,3.049999999999993
 0.637287E-04,3.074999999999993
-0.777931E-04,3.099999999999993
-0.152977E-03,3.124999999999993
-0.970904E-05,3.149999999999993
 0.173302E-03,3.1749999999999927
-0.171617E-03,3.1999999999999926
-0.219581E-04,3.2249999999999925
 0.966109E-04,3.2499999999999925
 0.707194E-04,3.2749999999999924
-0.910717E-04,3.2999999999999923
 0.848013E-04,3.324999999999992
-0.147632E-03,3.349999999999992
 0.121094E-03,3.374999999999992
-0.152737E-03,3.399999999999992
-0.195293E-04,3.424999999999992
 0.502863E-04,3.4499999999999917
 0.211524E-03,3.4749999999999917
-0.461894E-03,3.4999999999999916
 0.284170E-04,3.5249999999999915
 0.172231E-03,3.5499999999999914
-0.191093E-03,3.5749999999999913
-0.754866E-04,3.599999999999991
 0.127540E-03,3.624999999999991
-0.103490E-03,3.649999999999991
 0.801840E-04,3.674999999999991
-0.206501E-03,3.699999999999991
 0.334429E-03,3.7249999999999908
-0.634769E-04,3.7499999999999907
-0.113138E-03,3.7749999999999906
-0.433974E-05,3.7999999999999905
 0.127680E-03,3.8249999999999904
 0.395947E-04,3.8499999999999903
-0.177958E-03,3.8749999999999902
-0.181884E-03,3.89999999999999
 0.286316E-03,3.92499999999999
-0.135551E-05,3.94999999999999
-0.810156E-04,3.97499999999999
-0.273999E-03,3.99999999999999
 0.127397E-03,4.02499999999999
 0.483160E-04,4.04999999999999
-0.697986E-04,4.07499999999999
-0.542997E-04,4.099999999999991
 0.300370E-03,4.124999999999991
-0.211859E-03,4.1499999999999915
 0.144566E-03,4.174999999999992
-0.414524E-04,4.199999999999992
 0.410831E-04,4.2249999999999925
-0.199818E-03,4.249999999999993
-0.198944E-03,4.274999999999993
-0.816359E-04,4.299999999999994
 0.191673E-03,4.324999999999994
-0.601431E-05,4.349999999999994
 0.786167E-04,4.374999999999995
-0.183194E-04,4.399999999999995
-0.715852E-04,4.424999999999995
-0.704451E-04,4.449999999999996
 0.139386E-03,4.474999999999996
-0.168908E-03,4.4999999999999964
 0.117816E-03,4.524999999999997
-0.173912E-03,4.549999999999997
-0.105920E-03,4.5749999999999975
 0.451211E-04,4.599999999999998
-0.605109E-04,4.624999999999998
 0.236043E-03,4.649999999999999
 0.295212E-03,4.674999999999999
-0.465265E-03,4.699999999999999
 0.324439E-03,4.725
-0.205855E-03,4.75
-0.458916E-04,4.775
-0.179624E-03,4.800000000000001
 0.257351E-03,4.825000000000001
-0.143037E-03,4.850000000000001
 0.128974E-03,4.875000000000002
 0.458483E-03,4.900000000000002
-0.747554E-04,4.9250000000000025
 0.102717E-03,4.950000000000003
-0.177247E-03,4.975000000000003
-0.151557E-03,5.0000000000000036
 0.276109E-03,5.025000000000004
-0.297149E-03,5.050000000000004
 0.676911E-04,5.075000000000005
 0.185716E-03,5.100000000000005
-0.254313E-03,5.125000000000005
 0.279036E-03,5.150000000000006
 0.782477E-03,5.175000000000006
-0.667023E-03,5.200000000000006
 0.742264E-04,5.225000000000007
 0.179219E-03,5.250000000000007
 0.307929E-03,5.2750000000000075
-0.215789E-03,5.300000000000008
-0.282075E-03,5.325000000000008
 0.175571E-03,5.3500000000000085
 0.325045E-03,5.375000000000009
-0.197574E-03,5.400000000000009
 0.128429E-03,5.42500000000001
 0.927914E-04,5.45000000000001
 0.233318E-04,5.47500000000001
-0.129586E-03,5.500000000000011
-0.643719E-04,5.525000000000011
 0.154116E-03,5.550000000000011
 0.224405E-03,5.575000000000012
-0.326848E-03,5.600000000000012
 0.103350E-03,5.625000000000012
-0.226249E-03,5.650000000000013
 0.175272E-03,5.675000000000013
 0.348020E-03,5.7000000000000135
-0.450344E-03,5.725000000000014
-0.100441E-04,5.750000000000014
 0.276002E-03,5.775000000000015
-0.212813E-03,5.800000000000015
 0.273299E-03,5.825000000000015
-0.140270E-03,5.850000000000016
 0.182369E-03,5.875000000000016
-0.515147E-03,5.900000000000016
 0.287412E-03,5.925000000000017
 0.555869E-04,5.950000000000017
-0.144034E-03,5.975000000000017
 0.325644E-03,6.000000000000018
-0.187804E-03,6.025000000000018
-0.131351E-03,6.0500000000000185
 0.189374E-03,6.075000000000019
-0.109560E-03,6.100000000000019
 0.435057E-04,6.1250000000000195
-0.103196E-03,6.15000000000002
-0.107661E-03,6.17500000000002
-0.262904E-03,6.200000000000021
 0.883287E-04,6.225000000000021
-0.565087E-04,6.250000000000021
 0.411931E-03,6.275000000000022
-0.194562E-03,6.300000000000022
 0.332505E-03,6.325000000000022
 0.205589E-04,6.350000000000023
-0.383281E-03,6.375000000000023
 0.265547E-03,6.4000000000000234
-0.435588E-04,6.425000000000024
-0.650018E-03,6.450000000000024
 0.335222E-03,6.4750000000000245
 0.167063E-03,6.500000000000025
 0.256819E-04,6.525000000000025
-0.242591E-03,6.550000000000026
 0.167950E-03,6.575000000000026
 0.276139E-03,6.600000000000026
 0.121448E-03,6.625000000000027
-0.137517E-03,6.650000000000027
-0.352196E-03,6.675000000000027
-0.255223E-03,6.700000000000028
