acceleration,pas_du_temps
 0.311411E-06,0
 0.212458E-06,0.025
 0.379805E-06,0.05
 0.178989E-06,0.07500000000000001
 0.228465E-06,0.1
 0.638101E-06,0.125
 0.813452E-06,0.15
-0.630098E-06,0.175
 0.148357E-05,0.19999999999999998
 0.389991E-06,0.22499999999999998
 0.362979E-06,0.24999999999999997
 0.378350E-06,0.27499999999999997
 0.105938E-05,0.3
-0.916771E-06,0.325
 0.273285E-05,0.35000000000000003
-0.865225E-06,0.37500000000000006
-0.208729E-05,0.4000000000000001
 0.204600E-05,0.4250000000000001
 0.805303E-05,0.4500000000000001
-0.995278E-05,0.47500000000000014
 0.777654E-05,0.5000000000000001
-0.162727E-05,0.5250000000000001
 0.257860E-05,0.5500000000000002
 0.838845E-05,0.5750000000000002
-0.127497E-04,0.6000000000000002
 0.174739E-04,0.6250000000000002
-0.161184E-04,0.6500000000000002
 0.114582E-04,0.6750000000000003
 0.184900E-05,0.7000000000000003
-0.246291E-06,0.7250000000000003
-0.241926E-05,0.7500000000000003
-0.264081E-05,0.7750000000000004
 0.304506E-04,0.8000000000000004
-0.372565E-04,0.8250000000000004
 0.180476E-04,0.8500000000000004
 0.155102E-04,0.8750000000000004
-0.159034E-04,0.9000000000000005
 0.151398E-04,0.9250000000000005
-0.104628E-05,0.9500000000000005
-0.294240E-05,0.9750000000000005
 0.389991E-05,1.0000000000000004
 0.192711E-04,1.0250000000000004
-0.196829E-04,1.0500000000000003
 0.131164E-04,1.0750000000000002
 0.166070E-04,1.1
-0.134649E-04,1.125
 0.121625E-04,1.15
 0.121312E-04,1.1749999999999998
-0.116738E-04,1.1999999999999997
 0.354928E-04,1.2249999999999996
-0.288419E-05,1.2499999999999996
-0.343251E-04,1.2749999999999995
 0.402411E-04,1.2999999999999994
-0.288244E-04,1.3249999999999993
 0.836008E-05,1.3499999999999992
 0.231223E-04,1.3749999999999991
-0.579184E-04,1.399999999999999
 0.250548E-04,1.424999999999999
 0.542204E-04,1.4499999999999988
-0.972432E-04,1.4749999999999988
 0.407337E-04,1.4999999999999987
 0.570458E-04,1.5249999999999986
-0.854419E-04,1.5499999999999985
 0.176573E-04,1.5749999999999984
 0.154047E-04,1.5999999999999983
-0.197469E-05,1.6249999999999982
-0.144631E-04,1.6499999999999981
-0.775673E-04,1.674999999999998
 0.138561E-03,1.699999999999998
-0.133532E-03,1.7249999999999979
-0.474331E-04,1.7499999999999978
 0.210757E-03,1.7749999999999977
-0.181004E-03,1.7999999999999976
 0.200107E-04,1.8249999999999975
 0.371918E-04,1.8499999999999974
-0.779473E-05,1.8749999999999973
-0.365816E-04,1.8999999999999972
 0.396831E-05,1.9249999999999972
 0.651664E-04,1.949999999999997
-0.649143E-04,1.974999999999997
-0.112661E-04,1.999999999999997
 0.655999E-04,2.024999999999997
-0.505563E-04,2.0499999999999967
-0.423242E-04,2.0749999999999966
 0.118777E-03,2.0999999999999965
-0.422695E-04,2.1249999999999964
-0.344626E-04,2.1499999999999964
-0.307627E-04,2.1749999999999963
 0.166391E-03,2.199999999999996
-0.123954E-03,2.224999999999996
-0.983127E-05,2.249999999999996
 0.133131E-03,2.274999999999996
-0.165282E-03,2.299999999999996
 0.163893E-03,2.3249999999999957
-0.255837E-04,2.3499999999999956
-0.249827E-04,2.3749999999999956
-0.572716E-04,2.3999999999999955
 0.262205E-03,2.4249999999999954
-0.230593E-03,2.4499999999999953
-0.290980E-04,2.474999999999995
 0.280218E-03,2.499999999999995
-0.187050E-03,2.524999999999995
-0.130336E-03,2.549999999999995
 0.446652E-04,2.574999999999995
 0.254461E-03,2.5999999999999948
