acceleration,pas_du_temps
 0.477303E-06,0
 0.573345E-06,0.025
 0.628643E-06,0.05
 0.622731E-06,0.07500000000000001
 0.118744E-05,0.1
 0.558794E-06,0.125
 0.126020E-05,0.15
 0.809086E-06,0.175
 0.117579E-05,0.19999999999999998
 0.212603E-05,0.22499999999999998
-0.128057E-06,0.24999999999999997
 0.137661E-05,0.27499999999999997
 0.107393E-05,0.3
 0.152158E-05,0.325
 0.771615E-06,0.35000000000000003
 0.117871E-05,0.37500000000000006
 0.286964E-05,0.4000000000000001
-0.163564E-05,0.4250000000000001
 0.181608E-05,0.4500000000000001
-0.291038E-07,0.47500000000000014
-0.302971E-05,0.5000000000000001
 0.534601E-06,0.5250000000000001
-0.397122E-05,0.5500000000000002
 0.183791E-05,0.5750000000000002
-0.405125E-05,0.6000000000000002
-0.161817E-05,0.6250000000000002
 0.220607E-05,0.6500000000000002
-0.478467E-05,0.6750000000000003
-0.244472E-05,0.7000000000000003
-0.743603E-05,0.7250000000000003
 0.820182E-06,0.7500000000000003
-0.530563E-05,0.7750000000000004
-0.270375E-05,0.8000000000000004
-0.123982E-05,0.8250000000000004
-0.124797E-04,0.8500000000000004
 0.673754E-05,0.8750000000000004
-0.632717E-05,0.9000000000000005
-0.388245E-05,0.9250000000000005
 0.132015E-04,0.9500000000000005
-0.242610E-04,0.9750000000000005
 0.104192E-05,1.0000000000000004
 0.834407E-05,1.0250000000000004
-0.621658E-05,1.0500000000000003
 0.110478E-04,1.0750000000000002
-0.832661E-05,1.1
 0.119442E-04,1.125
-0.197906E-04,1.15
 0.167289E-04,1.1749999999999998
 0.351574E-05,1.1999999999999997
-0.664804E-05,1.2249999999999996
 0.448057E-04,1.2499999999999996
-0.342707E-04,1.2749999999999995
 0.248185E-04,1.2999999999999994
 0.925502E-05,1.3249999999999993
 0.797154E-05,1.3499999999999992
 0.414497E-04,1.3749999999999991
 0.612345E-05,1.399999999999999
 0.372966E-05,1.424999999999999
 0.175922E-04,1.4499999999999988
 0.334490E-04,1.4749999999999988
-0.142172E-04,1.4999999999999987
 0.344371E-04,1.5249999999999986
 0.375423E-04,1.5499999999999985
-0.102611E-04,1.5749999999999984
 0.177242E-04,1.5999999999999983
 0.223605E-04,1.6249999999999982
 0.647560E-05,1.6499999999999981
 0.382657E-04,1.674999999999998
 0.225409E-04,1.699999999999998
 0.346947E-04,1.7249999999999979
-0.382090E-04,1.7499999999999978
-0.168729E-05,1.7749999999999977
 0.535219E-05,1.7999999999999976
 0.263099E-05,1.8249999999999975
 0.441389E-04,1.8499999999999974
-0.563479E-04,1.8749999999999973
 0.373591E-04,1.8999999999999972
-0.472737E-04,1.9249999999999972
 0.283268E-04,1.949999999999997
-0.485394E-04,1.974999999999997
-0.143147E-04,1.999999999999997
-0.161112E-04,2.024999999999997
-0.760338E-04,2.0499999999999967
 0.766275E-04,2.0749999999999966
-0.131538E-03,2.0999999999999965
 0.510685E-04,2.1249999999999964
-0.529486E-04,2.1499999999999964
 0.172671E-04,2.1749999999999963
 0.373439E-04,2.199999999999996
-0.893298E-04,2.224999999999996
 0.524710E-04,2.249999999999996
-0.739790E-04,2.274999999999996
 0.273169E-04,2.299999999999996
-0.592438E-04,2.3249999999999957
-0.208733E-04,2.3499999999999956
 0.762229E-05,2.3749999999999956
-0.528962E-06,2.3999999999999955
-0.375847E-04,2.4249999999999954
 0.102562E-04,2.4499999999999953
-0.267202E-04,2.474999999999995
-0.551059E-04,2.499999999999995
 0.621738E-04,2.524999999999995
-0.115685E-03,2.549999999999995
 0.812521E-04,2.574999999999995
-0.155733E-03,2.5999999999999948
 0.657798E-04,2.6249999999999947
-0.799460E-04,2.6499999999999946
-0.206026E-04,2.6749999999999945
 0.213523E-03,2.6999999999999944
-0.286725E-03,2.7249999999999943
 0.202776E-03,2.7499999999999942
-0.203861E-03,2.774999999999994
 0.554137E-04,2.799999999999994
 0.104599E-04,2.824999999999994
-0.212184E-03,2.849999999999994
