acceleration,pas_du_temps
-0.174186E-05,0
-0.189466E-05,0.01
-0.178552E-05,0.02
-0.194850E-05,0.03
-0.187429E-05,0.04
-0.207037E-05,0.05
-0.201990E-05,0.060000000000000005
-0.211221E-05,0.07
-0.225288E-05,0.08
-0.241307E-05,0.09
-0.229047E-05,0.09999999999999999
-0.247164E-05,0.10999999999999999
-0.276050E-05,0.11999999999999998
-0.281398E-05,0.12999999999999998
-0.315049E-05,0.13999999999999999
-0.336804E-05,0.15
-0.319778E-05,0.16
-0.374876E-05,0.17
-0.338550E-05,0.18000000000000002
-0.389118E-05,0.19000000000000003
-0.428117E-05,0.20000000000000004
-0.509681E-05,0.21000000000000005
-0.506734E-05,0.22000000000000006
-0.528453E-05,0.23000000000000007
-0.555010E-05,0.24000000000000007
-0.552973E-05,0.25000000000000006
-0.579166E-05,0.26000000000000006
-0.571745E-05,0.2700000000000001
-0.619621E-05,0.2800000000000001
-0.653617E-05,0.2900000000000001
-0.610235E-05,0.3000000000000001
-0.698346E-05,0.3100000000000001
-0.567670E-05,0.3200000000000001
-0.612781E-05,0.3300000000000001
-0.781656E-05,0.34000000000000014
-0.709133E-05,0.35000000000000014
-0.793389E-05,0.36000000000000015
-0.527895E-05,0.37000000000000016
-0.591281E-05,0.38000000000000017
-0.718865E-05,0.3900000000000002
-0.794244E-05,0.4000000000000002
-0.763685E-05,0.4100000000000002
-0.793952E-05,0.4200000000000002
-0.896107E-05,0.4300000000000002
-0.460204E-05,0.4400000000000002
-0.656464E-05,0.45000000000000023
-0.527025E-05,0.46000000000000024
-0.709697E-05,0.47000000000000025
-0.892151E-05,0.48000000000000026
-0.711480E-05,0.49000000000000027
-0.724540E-05,0.5000000000000002
-0.575819E-05,0.5100000000000002
-0.474975E-05,0.5200000000000002
-0.460423E-05,0.5300000000000002
-0.423461E-05,0.5400000000000003
-0.619330E-05,0.5500000000000003
-0.671862E-05,0.5600000000000003
-0.647560E-05,0.5700000000000003
-0.381260E-05,0.5800000000000003
-0.781870E-06,0.5900000000000003
-0.769869E-05,0.6000000000000003
-0.235523E-05,0.6100000000000003
-0.460277E-05,0.6200000000000003
-0.855653E-06,0.6300000000000003
 0.585569E-05,0.6400000000000003
-0.122673E-05,0.6500000000000004
 0.460277E-05,0.6600000000000004
 0.180880E-05,0.6700000000000004
 0.894215E-06,0.6800000000000004
 0.101427E-05,0.6900000000000004
 0.442378E-05,0.7000000000000004
 0.450018E-05,0.7100000000000004
 0.505534E-05,0.7200000000000004
 0.664040E-05,0.7300000000000004
 0.426371E-06,0.7400000000000004
 0.685613E-05,0.7500000000000004
 0.553046E-05,0.7600000000000005
 0.286109E-05,0.7700000000000005
 0.462169E-05,0.7800000000000005
 0.140004E-04,0.7900000000000005
 0.621221E-05,0.8000000000000005
 0.107539E-05,0.8100000000000005
 0.136693E-04,0.8200000000000005
-0.419641E-06,0.8300000000000005
 0.335567E-05,0.8400000000000005
 0.188593E-05,0.8500000000000005
 0.804866E-05,0.8600000000000005
 0.125969E-04,0.8700000000000006
 0.174541E-05,0.8800000000000006
 0.588843E-05,0.8900000000000006
-0.872387E-06,0.9000000000000006
 0.357286E-05,0.9100000000000006
-0.735599E-06,0.9200000000000006
 0.168511E-05,0.9300000000000006
 0.417640E-06,0.9400000000000006
 0.340733E-05,0.9500000000000006
-0.149157E-05,0.9600000000000006
-0.665423E-05,0.9700000000000006
 0.153565E-04,0.9800000000000006
 0.372347E-06,0.9900000000000007
-0.116648E-04,1.0000000000000007
-0.460568E-05,1.0100000000000007
