acceleration,pas_du_temps
-0.372529E-06,0
-0.291038E-06,0.01
-0.360887E-06,0.02
-0.232831E-06,0.03
-0.692671E-06,0.04
-0.564614E-06,0.05
-0.649015E-06,0.060000000000000005
-0.675209E-06,0.07
-0.884756E-06,0.08
-0.232831E-07,0.09
-0.814907E-07,0.09999999999999999
-0.221189E-06,0.10999999999999999
-0.570435E-06,0.11999999999999998
-0.710133E-06,0.12999999999999998
-0.389991E-06,0.13999999999999999
-0.104264E-05,0.15
-0.401633E-06,0.16
-0.617001E-06,0.17
 0.314321E-06,0.18000000000000002
-0.146101E-05,0.19000000000000003
-0.465661E-06,0.20000000000000004
-0.150321E-05,0.21000000000000005
-0.632135E-05,0.22000000000000006
-0.456057E-05,0.23000000000000007
-0.419968E-05,0.24000000000000007
-0.417604E-05,0.25000000000000006
 0.188593E-05,0.26000000000000006
 0.457512E-05,0.2700000000000001
 0.259315E-05,0.2800000000000001
 0.333530E-05,0.2900000000000001
 0.284053E-05,0.3000000000000001
 0.800355E-06,0.3100000000000001
-0.168511E-05,0.3200000000000001
-0.130967E-05,0.3300000000000001
 0.299769E-05,0.34000000000000014
 0.506407E-06,0.35000000000000014
-0.347500E-05,0.36000000000000015
-0.266737E-05,0.37000000000000016
-0.672298E-06,0.38000000000000017
-0.842556E-05,0.3900000000000002
-0.169384E-04,0.4000000000000002
-0.451109E-05,0.4100000000000002
-0.279397E-06,0.4200000000000002
-0.108994E-05,0.4300000000000002
 0.100146E-04,0.4400000000000002
 0.318396E-05,0.45000000000000023
-0.750879E-06,0.46000000000000024
 0.592554E-05,0.47000000000000025
-0.649597E-05,0.48000000000000026
-0.763685E-05,0.49000000000000027
 0.121770E-04,0.5000000000000002
 0.662985E-05,0.5100000000000002
-0.640284E-05,0.5200000000000002
 0.153203E-04,0.5300000000000002
 0.182423E-04,0.5400000000000003
-0.534346E-05,0.5500000000000003
-0.558794E-06,0.5600000000000003
 0.136883E-04,0.5700000000000003
 0.175205E-05,0.5800000000000003
-0.170956E-04,0.5900000000000003
-0.147644E-04,0.6000000000000003
-0.344735E-05,0.6100000000000003
-0.654836E-05,0.6200000000000003
-0.175802E-04,0.6300000000000003
-0.152402E-04,0.6400000000000003
-0.880391E-05,0.6500000000000004
-0.956352E-05,0.6600000000000004
-0.148138E-04,0.6700000000000004
 0.754371E-05,0.6800000000000004
 0.295302E-04,0.6900000000000004
